Date,Open,High,Low,Price
"Oct 27, 2023","1,988.60","1,988.60","1,988.60","1,988.60"
"Oct 26, 2023","1,988.20","1,988.20","1,980.40","1,987.20"
"Oct 25, 2023","1,971.20","1,985.30","1,971.20","1,984.10"
"Oct 24, 2023","1,970.30","1,975.00","1,970.30","1,975.00"
"Oct 23, 2023","1,976.20","1,978.90","1,972.90","1,976.30"
"Oct 20, 2023","1,981.10","1,988.60","1,980.40","1,982.50"
"Oct 19, 2023","1,950.10","1,977.70","1,945.70","1,968.40"
"Oct 18, 2023","1,935.00","1,957.90","1,935.00","1,955.30"
"Oct 17, 2023","1,914.30","1,925.80","1,914.30","1,922.70"
"Oct 16, 2023","1,910.40","1,921.10","1,910.30","1,921.10"
"Oct 13, 2023","1,877.50","1,930.10","1,877.50","1,927.40"
"Oct 12, 2023","1,874.70","1,881.20","1,867.00","1,869.30"
"Oct 11, 2023","1,869.50","1,874.60","1,869.10","1,872.80"
"Oct 10, 2023","1,857.00","1,861.40","1,852.80","1,861.00"
"Oct 09, 2023","1,842.50","1,861.50","1,842.50","1,849.50"
"Oct 06, 2023","1,819.00","1,831.80","1,809.40","1,830.20"
"Oct 05, 2023","1,826.30","1,826.30","1,815.60","1,816.60"
"Oct 04, 2023","1,821.80","1,828.20","1,816.40","1,818.50"
"Oct 03, 2023","1,825.00","1,830.90","1,816.80","1,824.60"
"Oct 02, 2023","1,844.10","1,845.90","1,826.70","1,830.00"
"Sep 29, 2023","1,864.30","1,872.30","1,846.00","1,848.10"
"Sep 28, 2023","1,875.50","1,878.20","1,856.70","1,860.40"
"Sep 27, 2023","1,871.60","1,871.60","1,871.60","1,871.60"
"Sep 26, 2023","1,905.00","1,905.10","1,900.40","1,900.40"
"Sep 25, 2023","1,916.60","1,916.60","1,916.60","1,916.60"
"Sep 22, 2023","1,925.40","1,925.40","1,925.40","1,925.40"
"Sep 21, 2023","1,924.00","1,924.00","1,919.20","1,919.20"
"Sep 20, 2023","1,945.60","1,945.60","1,929.20","1,945.60"
"Sep 19, 2023","1,934.00","1,934.00","1,932.00","1,932.00"
"Sep 18, 2023","1,928.20","1,931.50","1,926.40","1,931.50"
"Sep 15, 2023","1,923.50","1,927.30","1,923.50","1,923.70"
"Sep 14, 2023","1,903.00","1,910.00","1,903.00","1,910.00"
"Sep 13, 2023","1,910.30","1,914.60","1,908.90","1,909.10"
"Sep 12, 2023","1,920.80","1,920.80","1,911.30","1,911.30"
"Sep 11, 2023","1,923.00","1,928.30","1,921.80","1,923.30"
"Sep 08, 2023","1,924.00","1,924.70","1,918.40","1,918.40"
"Sep 07, 2023","1,917.60","1,921.50","1,917.50","1,917.50"
"Sep 06, 2023","1,924.10","1,925.30","1,916.30","1,918.10"
"Sep 05, 2023","1,934.40","1,934.40","1,924.70","1,926.20"
"Sep 01, 2023","1,950.00","1,950.00","1,936.60","1,939.80"
"Aug 31, 2023","1,944.40","1,944.40","1,938.20","1,938.20"
"Aug 30, 2023","1,936.00","1,946.40","1,934.60","1,944.30"
"Aug 29, 2023","1,917.90","1,936.50","1,916.90","1,936.50"
"Aug 28, 2023","1,915.50","1,921.50","1,915.50","1,917.90"
"Aug 25, 2023","1,919.80","1,919.80","1,911.10","1,911.10"
"Aug 24, 2023","1,920.00","1,920.80","1,918.20","1,918.20"
"Aug 23, 2023","1,909.60","1,918.50","1,909.60","1,918.50"
"Aug 22, 2023","1,894.60","1,896.80","1,892.80","1,896.40"
"Aug 21, 2023","1,893.60","1,893.60","1,893.30","1,893.30"
"Aug 18, 2023","1,891.80","1,891.80","1,886.10","1,886.10"
"Aug 17, 2023","1,893.70","1,902.40","1,884.00","1,884.10"
"Aug 16, 2023","1,904.50","1,904.50","1,890.30","1,896.10"
"Aug 15, 2023","1,906.00","1,907.70","1,895.00","1,902.50"
"Aug 14, 2023","1,909.30","1,912.60","1,903.30","1,910.60"
"Aug 11, 2023","1,913.00","1,916.60","1,911.80","1,912.90"
"Aug 10, 2023","1,921.10","1,927.80","1,911.40","1,914.40"
"Aug 09, 2023","1,925.40","1,928.80","1,913.70","1,915.40"
"Aug 08, 2023","1,931.70","1,933.20","1,923.00","1,924.10"
"Aug 07, 2023","1,941.00","1,941.00","1,929.80","1,933.50"
"Aug 04, 2023","1,934.90","1,945.00","1,920.00","1,939.60"
"Aug 03, 2023","1,934.20","1,936.50","1,928.00","1,932.00"
"Aug 02, 2023","1,948.40","1,953.60","1,933.20","1,937.40"
"Aug 01, 2023","1,964.90","1,965.40","1,940.70","1,940.70"
"Jul 31, 2023","1,959.20","1,971.60","1,950.00","1,970.50"
"Jul 28, 2023","1,945.50","1,962.20","1,944.20","1,960.40"
"Jul 27, 2023","1,945.40","1,945.40","1,945.40","1,945.40"
"Jul 26, 2023","1,966.20","1,972.00","1,966.20","1,968.90"
"Jul 25, 2023","1,953.00","1,962.50","1,953.00","1,962.10"
"Jul 24, 2023","1,965.30","1,965.50","1,960.30","1,960.30"
"Jul 21, 2023","1,961.80","1,964.30","1,961.80","1,964.30"
"Jul 20, 2023","1,973.70","1,973.70","1,965.60","1,968.30"
"Jul 19, 2023","1,977.00","1,977.50","1,973.00","1,977.50"
"Jul 18, 2023","1,968.80","1,978.40","1,963.40","1,977.20"
"Jul 17, 2023","1,954.00","1,956.50","1,946.60","1,952.40"
"Jul 14, 2023","1,958.40","1,960.60","1,952.70","1,960.10"
"Jul 13, 2023","1,961.10","1,961.10","1,953.00","1,959.20"
"Jul 12, 2023","1,932.30","1,958.00","1,932.20","1,956.20"
"Jul 11, 2023","1,925.00","1,937.00","1,924.20","1,931.30"
"Jul 10, 2023","1,923.60","1,926.10","1,912.30","1,925.00"
"Jul 07, 2023","1,913.40","1,934.10","1,913.40","1,926.20"
"Jul 06, 2023","1,909.30","1,910.20","1,903.20","1,908.70"
"Jul 05, 2023","1,923.50","1,933.90","1,914.70","1,919.60"
"Jul 03, 2023","1,917.90","1,929.50","1,917.90","1,921.70"
"Jun 30, 2023","1,908.60","1,921.10","1,900.60","1,921.10"
"Jun 29, 2023","1,909.90","1,909.90","1,892.50","1,909.20"
"Jun 28, 2023","1,912.30","1,912.30","1,912.30","1,912.30"
"Jun 27, 2023","1,927.00","1,929.40","1,914.00","1,914.00"
"Jun 26, 2023","1,922.90","1,928.50","1,922.50","1,923.70"
"Jun 23, 2023","1,918.70","1,932.50","1,918.70","1,919.10"
"Jun 22, 2023","1,920.00","1,921.00","1,912.10","1,912.70"
"Jun 21, 2023","1,935.60","1,936.80","1,920.00","1,933.30"
"Jun 20, 2023","1,958.60","1,958.60","1,931.30","1,935.50"
"Jun 16, 2023","1,961.40","1,962.90","1,953.50","1,958.40"
"Jun 15, 2023","1,941.70","1,958.80","1,926.00","1,957.80"
"Jun 14, 2023","1,946.20","1,958.20","1,940.30","1,955.30"
"Jun 13, 2023","1,960.60","1,967.50","1,940.30","1,944.60"
"Jun 12, 2023","1,959.70","1,963.50","1,951.40","1,955.30"
"Jun 09, 2023","1,965.10","1,969.80","1,960.30","1,962.20"
"Jun 08, 2023","1,943.20","1,969.00","1,943.10","1,963.60"
"Jun 07, 2023","1,959.00","1,968.40","1,940.70","1,942.70"
"Jun 06, 2023","1,960.80","1,965.50","1,958.80","1,965.50"
"Jun 05, 2023","1,947.50","1,961.90","1,937.80","1,958.00"
"Jun 02, 2023","1,977.10","1,982.50","1,947.40","1,952.40"
"Jun 01, 2023","1,963.20","1,983.00","1,954.30","1,978.00"
"May 31, 2023","1,958.20","1,973.00","1,953.00","1,963.90"
"May 30, 2023","1,942.70","1,962.60","1,931.00","1,958.00"
"May 26, 2023","1,948.20","1,948.40","1,944.10","1,944.10"
"May 25, 2023","1,943.10","1,943.10","1,943.10","1,943.10"
"May 24, 2023","1,975.40","1,975.40","1,962.80","1,962.80"
"May 23, 2023","1,972.40","1,972.40","1,972.40","1,972.40"
"May 22, 2023","1,980.50","1,980.50","1,974.80","1,974.80"
"May 19, 2023","1,960.00","1,978.70","1,960.00","1,978.70"
"May 18, 2023","1,956.50","1,956.80","1,956.50","1,956.50"
"May 17, 2023","1,983.60","1,983.60","1,980.70","1,980.70"
"May 16, 2023","1,988.40","1,988.40","1,988.40","1,988.40"
"May 15, 2023","2,013.80","2,018.00","2,013.80","2,018.00"
"May 12, 2023","2,014.50","2,014.50","2,014.50","2,014.50"
"May 11, 2023","2,034.10","2,038.30","2,014.00","2,014.70"
"May 10, 2023","2,032.30","2,044.30","2,029.50","2,030.50"
"May 09, 2023","2,026.60","2,037.30","2,025.90","2,036.20"
"May 08, 2023","2,022.50","2,026.30","2,022.50","2,026.30"
"May 05, 2023","2,046.40","2,046.40","2,004.30","2,017.40"
"May 04, 2023","2,045.00","2,072.00","2,040.00","2,048.00"
"May 03, 2023","2,017.10","2,035.10","2,015.20","2,028.60"
"May 02, 2023","1,994.70","2,018.00","1,994.70","2,014.30"
"May 01, 2023","1,980.10","2,005.00","1,976.90","1,983.40"
"Apr 28, 2023","1,986.90","1,990.10","1,977.70","1,990.10"
"Apr 27, 2023","1,990.60","2,002.30","1,979.90","1,989.90"
"Apr 26, 2023","1,997.80","1,998.80","1,985.60","1,985.70"
"Apr 25, 2023","1,995.70","1,999.10","1,982.30","1,994.00"
"Apr 24, 2023","1,981.30","1,989.80","1,977.40","1,989.10"
"Apr 21, 2023","1,996.20","1,996.20","1,974.10","1,979.50"
"Apr 20, 2023","1,998.00","2,007.60","1,998.00","2,007.60"
"Apr 19, 2023","2,005.70","2,006.40","1,969.80","1,995.20"
"Apr 18, 2023","1,996.90","2,007.40","1,996.90","2,007.40"
"Apr 17, 2023","2,002.70","2,007.60","1,983.20","1,994.20"
"Apr 14, 2023","2,041.00","2,047.80","1,995.00","2,002.20"
"Apr 13, 2023","2,015.60","2,048.60","2,015.60","2,041.30"
"Apr 12, 2023","2,005.20","2,025.70","2,005.20","2,010.90"
"Apr 11, 2023","1,991.40","2,006.50","1,991.40","2,004.80"
"Apr 10, 2023","2,000.00","2,006.60","1,984.00","1,989.10"
"Apr 06, 2023","2,022.20","2,023.30","2,005.00","2,011.90"
"Apr 05, 2023","2,022.10","2,033.80","2,013.60","2,020.90"
"Apr 04, 2023","1,984.60","2,027.10","1,979.00","2,022.20"
"Apr 03, 2023","1,968.10","1,991.70","1,950.00","1,983.90"
"Mar 31, 2023","1,981.30","1,986.80","1,968.00","1,969.00"
"Mar 30, 2023","1,965.90","1,984.40","1,954.90","1,980.30"
"Mar 29, 2023","1,966.10","1,966.10","1,966.10","1,966.10"
"Mar 28, 2023","1,972.40","1,972.40","1,972.40","1,972.40"
"Mar 27, 2023","1,957.20","1,957.20","1,952.40","1,952.40"
"Mar 24, 2023","1,991.70","1,995.40","1,982.10","1,982.10"
"Mar 23, 2023","1,990.50","1,994.60","1,990.50","1,993.80"
"Mar 22, 2023","1,946.80","1,974.00","1,946.80","1,946.80"
"Mar 21, 2023","1,973.80","1,973.80","1,938.00","1,938.00"
"Mar 20, 2023","1,988.30","2,003.90","1,968.90","1,979.20"
"Mar 17, 2023","1,946.00","1,985.10","1,946.00","1,969.80"
"Mar 16, 2023","1,909.90","1,931.70","1,909.90","1,919.00"
"Mar 15, 2023","1,903.90","1,926.60","1,898.50","1,926.60"
"Mar 14, 2023","1,912.20","1,912.20","1,901.10","1,906.20"
"Mar 13, 2023","1,890.80","1,913.10","1,875.10","1,911.70"
"Mar 10, 2023","1,852.30","1,868.50","1,852.00","1,862.00"
"Mar 09, 2023","1,816.40","1,829.30","1,815.60","1,829.30"
"Mar 08, 2023","1,811.60","1,812.90","1,811.50","1,812.70"
"Mar 07, 2023","1,840.90","1,840.90","1,813.90","1,813.90"
"Mar 06, 2023","1,853.30","1,853.80","1,844.20","1,847.90"
"Mar 03, 2023","1,837.30","1,855.40","1,837.30","1,847.70"
"Mar 02, 2023","1,830.00","1,836.30","1,830.00","1,833.50"
"Mar 01, 2023","1,827.10","1,841.70","1,827.10","1,837.70"
"Feb 28, 2023","1,808.10","1,830.00","1,808.10","1,828.90"
"Feb 27, 2023","1,811.60","1,817.50","1,808.90","1,817.00"
"Feb 24, 2023","1,808.80","1,808.80","1,808.80","1,808.80"
"Feb 23, 2023","1,826.40","1,827.50","1,818.00","1,818.00"
"Feb 22, 2023","1,835.70","1,836.20","1,825.10","1,832.00"
"Feb 21, 2023","1,842.60","1,843.00","1,833.00","1,833.00"
"Feb 17, 2023","1,827.40","1,842.20","1,818.40","1,840.40"
"Feb 16, 2023","1,838.60","1,843.70","1,827.20","1,842.00"
"Feb 15, 2023","1,842.00","1,842.00","1,828.20","1,834.20"
"Feb 14, 2023","1,854.10","1,862.00","1,846.20","1,854.00"
"Feb 13, 2023","1,859.00","1,861.00","1,850.00","1,851.90"
"Feb 10, 2023","1,861.60","1,863.50","1,852.40","1,862.80"
"Feb 09, 2023","1,875.30","1,884.60","1,859.80","1,866.20"
"Feb 08, 2023","1,872.10","1,880.40","1,872.10","1,877.40"
"Feb 07, 2023","1,870.00","1,875.70","1,868.00","1,871.70"
"Feb 06, 2023","1,865.60","1,880.00","1,863.40","1,866.20"
"Feb 03, 2023","1,912.40","1,917.00","1,861.50","1,862.90"
"Feb 02, 2023","1,952.30","1,959.10","1,911.30","1,916.30"
"Feb 01, 2023","1,927.20","1,955.00","1,922.00","1,927.80"
"Jan 31, 2023","1,923.00","1,930.40","1,900.60","1,929.50"
"Jan 30, 2023","1,928.30","1,933.60","1,920.30","1,922.90"
"Jan 27, 2023","1,928.60","1,928.60","1,928.60","1,928.60"
"Jan 26, 2023","1,936.60","1,937.10","1,927.10","1,929.10"
"Jan 25, 2023","1,941.20","1,941.20","1,939.80","1,941.20"
"Jan 24, 2023","1,931.80","1,936.80","1,931.80","1,933.90"
"Jan 23, 2023","1,926.50","1,927.10","1,915.00","1,927.10"
"Jan 20, 2023","1,922.10","1,928.50","1,921.40","1,926.40"
"Jan 19, 2023","1,922.10","1,931.80","1,922.10","1,922.10"
"Jan 18, 2023","1,911.10","1,911.10","1,903.10","1,904.40"
"Jan 17, 2023","1,920.10","1,920.10","1,905.20","1,907.20"
"Jan 13, 2023","1,899.00","1,920.90","1,898.30","1,918.40"
"Jan 12, 2023","1,877.20","1,897.40","1,877.20","1,895.50"
"Jan 11, 2023","1,873.10","1,877.80","1,873.10","1,874.60"
"Jan 10, 2023","1,877.80","1,878.10","1,871.60","1,871.60"
"Jan 09, 2023","1,867.00","1,880.00","1,867.00","1,872.70"
"Jan 06, 2023","1,838.40","1,868.20","1,835.30","1,864.20"
"Jan 05, 2023","1,855.20","1,855.20","1,834.80","1,834.80"
"Jan 04, 2023","1,845.60","1,859.10","1,845.60","1,852.80"
"Jan 03, 2023","1,836.20","1,839.70","1,836.20","1,839.70"
"Dec 30, 2022","1,817.00","1,822.30","1,816.80","1,819.70"
"Dec 29, 2022","1,805.80","1,819.50","1,805.80","1,819.50"
"Dec 28, 2022","1,803.20","1,807.90","1,803.10","1,807.90"
"Dec 27, 2022","1,803.40","1,826.30","1,803.40","1,814.80"
"Dec 23, 2022","1,794.30","1,802.80","1,794.10","1,795.90"
"Dec 22, 2022","1,818.10","1,818.10","1,785.00","1,787.00"
"Dec 21, 2022","1,817.40","1,821.40","1,814.40","1,815.90"
"Dec 20, 2022","1,786.50","1,821.40","1,786.50","1,815.90"
"Dec 19, 2022","1,791.60","1,796.30","1,785.60","1,787.70"
"Dec 16, 2022","1,777.90","1,791.40","1,777.90","1,790.00"
"Dec 15, 2022","1,801.00","1,801.00","1,774.80","1,777.20"
"Dec 14, 2022","1,810.80","1,812.80","1,797.90","1,807.50"
"Dec 13, 2022","1,780.70","1,819.80","1,780.50","1,813.90"
"Dec 12, 2022","1,787.30","1,793.90","1,777.70","1,780.50"
"Dec 09, 2022","1,794.90","1,804.30","1,791.10","1,798.10"
"Dec 08, 2022","1,782.00","1,790.90","1,782.00","1,788.70"
"Dec 07, 2022","1,769.30","1,790.30","1,769.30","1,785.50"
"Dec 06, 2022","1,768.60","1,779.40","1,767.90","1,769.30"
"Dec 05, 2022","1,795.70","1,808.00","1,764.30","1,767.40"
"Dec 02, 2022","1,802.00","1,802.30","1,779.40","1,795.90"
"Dec 01, 2022","1,768.70","1,803.70","1,768.70","1,801.10"
"Nov 30, 2022","1,748.10","1,769.40","1,745.10","1,746.00"
"Nov 29, 2022","1,739.50","1,758.20","1,737.90","1,748.40"
"Nov 28, 2022","1,741.30","1,741.30","1,740.10","1,740.10"
"Nov 25, 2022","1,753.00","1,757.90","1,749.20","1,753.30"
"Nov 23, 2022","1,736.50","1,750.90","1,736.50","1,744.90"
"Nov 22, 2022","1,741.70","1,741.70","1,738.30","1,738.30"
"Nov 21, 2022","1,739.00","1,744.90","1,736.10","1,737.40"
"Nov 18, 2022","1,763.30","1,763.30","1,747.60","1,751.90"
"Nov 17, 2022","1,763.00","1,763.00","1,756.00","1,760.80"
"Nov 16, 2022","1,776.60","1,778.90","1,773.00","1,773.00"
"Nov 15, 2022","1,770.80","1,773.80","1,769.90","1,773.80"
"Nov 14, 2022","1,762.00","1,773.60","1,761.60","1,773.60"
"Nov 11, 2022","1,763.80","1,766.00","1,757.60","1,766.00"
"Nov 10, 2022","1,708.20","1,750.30","1,708.20","1,750.30"
"Nov 09, 2022","1,707.40","1,720.20","1,706.00","1,710.10"
"Nov 08, 2022","1,703.20","1,712.10","1,703.20","1,712.10"
"Nov 07, 2022","1,676.90","1,677.90","1,672.90","1,676.50"
"Nov 04, 2022","1,630.20","1,674.50","1,629.00","1,672.50"
"Nov 03, 2022","1,629.20","1,629.20","1,615.10","1,627.30"
"Nov 02, 2022","1,650.80","1,664.70","1,634.00","1,645.70"
"Nov 01, 2022","1,630.80","1,653.70","1,630.80","1,645.00"
"Oct 31, 2022","1,641.80","1,641.80","1,633.40","1,635.90"
"Oct 28, 2022","1,661.00","1,661.00","1,638.70","1,639.60"
"Oct 27, 2022","1,660.70","1,660.70","1,660.70","1,660.70"
"Oct 26, 2022","1,649.80","1,667.00","1,649.80","1,664.00"
"Oct 25, 2022","1,648.20","1,652.80","1,637.30","1,652.80"
"Oct 24, 2022","1,662.70","1,662.70","1,648.70","1,648.70"
"Oct 21, 2022","1,634.10","1,653.90","1,634.10","1,651.00"
"Oct 20, 2022","1,622.80","1,641.40","1,622.80","1,630.80"
"Oct 19, 2022","1,637.50","1,637.50","1,627.50","1,627.50"
"Oct 18, 2022","1,651.40","1,655.20","1,649.00","1,649.00"
"Oct 17, 2022","1,650.20","1,657.00","1,646.80","1,657.00"
"Oct 14, 2022","1,665.30","1,667.00","1,640.00","1,641.70"
"Oct 13, 2022","1,675.20","1,675.30","1,641.50","1,670.00"
"Oct 12, 2022","1,668.00","1,672.70","1,668.00","1,670.30"
"Oct 11, 2022","1,661.80","1,678.70","1,661.00","1,678.70"
"Oct 10, 2022","1,693.40","1,693.40","1,667.00","1,667.30"
"Oct 07, 2022","1,710.10","1,710.10","1,693.70","1,700.50"
"Oct 06, 2022","1,721.00","1,723.30","1,709.10","1,711.70"
"Oct 05, 2022","1,724.10","1,726.60","1,703.00","1,711.40"
"Oct 04, 2022","1,701.20","1,728.00","1,696.00","1,721.10"
"Oct 03, 2022","1,667.20","1,700.00","1,661.90","1,692.90"
"Sep 30, 2022","1,661.70","1,672.70","1,658.00","1,662.40"
"Sep 29, 2022","1,657.00","1,662.60","1,640.00","1,658.50"
"Sep 28, 2022","1,620.40","1,660.40","1,620.40","1,660.40"
"Sep 27, 2022","1,632.20","1,636.60","1,626.70","1,626.70"
"Sep 26, 2022","1,623.30","1,623.30","1,623.30","1,623.30"
"Sep 23, 2022","1,667.00","1,667.00","1,645.30","1,645.30"
"Sep 22, 2022","1,668.30","1,670.80","1,668.30","1,670.80"
"Sep 21, 2022","1,665.50","1,680.10","1,664.60","1,664.60"
"Sep 20, 2022","1,659.70","1,659.70","1,659.70","1,659.70"
"Sep 19, 2022","1,661.80","1,669.40","1,658.50","1,666.20"
"Sep 16, 2022","1,660.40","1,674.90","1,651.70","1,671.70"
"Sep 15, 2022","1,685.50","1,686.00","1,662.30","1,665.40"
"Sep 14, 2022","1,698.70","1,701.80","1,696.50","1,696.50"
"Sep 13, 2022","1,720.50","1,720.50","1,697.30","1,705.00"
"Sep 12, 2022","1,727.40","1,728.10","1,727.40","1,728.10"
"Sep 09, 2022","1,719.20","1,720.00","1,712.80","1,716.20"
"Sep 08, 2022","1,718.20","1,718.20","1,705.30","1,708.00"
"Sep 07, 2022","1,694.80","1,715.30","1,694.70","1,715.30"
"Sep 06, 2022","1,709.70","1,717.40","1,699.70","1,700.40"
"Sep 02, 2022","1,703.40","1,715.70","1,703.10","1,709.80"
"Sep 01, 2022","1,707.90","1,707.90","1,693.90","1,696.60"
"Aug 31, 2022","1,718.30","1,720.90","1,708.50","1,712.80"
"Aug 30, 2022","1,736.40","1,739.00","1,720.70","1,723.20"
"Aug 29, 2022","1,732.40","1,741.20","1,732.10","1,736.60"
"Aug 26, 2022","1,754.00","1,755.00","1,736.10","1,736.10"
"Aug 25, 2022","1,761.60","1,761.80","1,755.00","1,757.70"
"Aug 24, 2022","1,745.00","1,751.80","1,743.60","1,747.80"
"Aug 23, 2022","1,738.00","1,748.90","1,731.90","1,746.80"
"Aug 22, 2022","1,740.50","1,740.50","1,726.50","1,734.00"
"Aug 19, 2022","1,753.70","1,754.30","1,747.50","1,747.60"
"Aug 18, 2022","1,762.90","1,762.90","1,753.40","1,755.30"
"Aug 17, 2022","1,769.70","1,769.70","1,760.00","1,760.30"
"Aug 16, 2022","1,777.40","1,777.40","1,771.40","1,773.20"
"Aug 15, 2022","1,799.00","1,799.00","1,774.70","1,781.40"
"Aug 12, 2022","1,786.30","1,800.40","1,784.30","1,798.60"
"Aug 11, 2022","1,794.30","1,794.30","1,785.70","1,789.70"
"Aug 10, 2022","1,804.40","1,804.90","1,787.80","1,795.60"
"Aug 09, 2022","1,790.00","1,796.10","1,789.00","1,794.00"
"Aug 08, 2022","1,771.80","1,786.80","1,771.80","1,786.80"
"Aug 05, 2022","1,791.20","1,791.40","1,764.20","1,772.90"
"Aug 04, 2022","1,769.40","1,792.10","1,767.70","1,788.50"
"Aug 03, 2022","1,756.70","1,770.50","1,753.00","1,758.00"
"Aug 02, 2022","1,772.10","1,786.60","1,759.40","1,771.10"
"Aug 01, 2022","1,763.90","1,772.50","1,756.10","1,769.00"
"Jul 29, 2022","1,754.00","1,765.70","1,750.00","1,762.90"
"Jul 28, 2022","1,732.30","1,755.00","1,732.00","1,750.30"
"Jul 27, 2022","1,719.10","1,719.10","1,719.10","1,719.10"
"Jul 26, 2022","1,718.00","1,718.00","1,717.70","1,717.70"
"Jul 25, 2022","1,727.00","1,732.00","1,719.00","1,719.00"
"Jul 22, 2022","1,713.30","1,735.00","1,713.00","1,727.10"
"Jul 21, 2022","1,687.00","1,715.50","1,679.80","1,712.70"
"Jul 20, 2022","1,707.10","1,708.50","1,699.50","1,699.50"
"Jul 19, 2022","1,712.30","1,714.40","1,706.10","1,710.00"
"Jul 18, 2022","1,712.20","1,712.40","1,709.20","1,709.20"
"Jul 15, 2022","1,705.40","1,709.70","1,701.10","1,702.40"
"Jul 14, 2022","1,710.30","1,710.50","1,704.50","1,704.50"
"Jul 13, 2022","1,710.00","1,734.20","1,710.00","1,734.20"
"Jul 12, 2022","1,734.20","1,735.50","1,723.30","1,723.30"
"Jul 11, 2022","1,732.50","1,736.70","1,730.00","1,730.00"
"Jul 08, 2022","1,738.10","1,749.30","1,732.10","1,740.60"
"Jul 07, 2022","1,745.20","1,745.20","1,737.00","1,737.90"
"Jul 06, 2022","1,762.50","1,768.00","1,734.00","1,734.90"
"Jul 05, 2022","1,805.40","1,805.40","1,761.80","1,761.80"
"Jul 01, 2022","1,795.50","1,806.10","1,791.60","1,798.90"
"Jun 30, 2022","1,809.60","1,817.30","1,801.00","1,804.10"
"Jun 29, 2022","1,818.30","1,830.30","1,812.80","1,813.70"
"Jun 28, 2022","1,824.20","1,826.00","1,817.50","1,817.50"
"Jun 27, 2022","1,830.50","1,830.70","1,819.90","1,820.90"
"Jun 24, 2022","1,820.50","1,826.50","1,815.80","1,826.50"
"Jun 23, 2022","1,835.50","1,841.20","1,825.70","1,825.70"
"Jun 22, 2022","1,829.50","1,842.70","1,821.60","1,834.30"
"Jun 21, 2022","1,835.30","1,838.60","1,830.10","1,834.60"
"Jun 17, 2022","1,853.70","1,853.70","1,833.60","1,835.60"
"Jun 16, 2022","1,819.20","1,850.60","1,814.90","1,845.70"
"Jun 15, 2022","1,814.10","1,839.00","1,810.80","1,815.30"
"Jun 14, 2022","1,825.00","1,825.50","1,805.30","1,809.50"
"Jun 13, 2022","1,873.80","1,873.80","1,818.70","1,828.00"
"Jun 10, 2022","1,842.70","1,875.60","1,823.90","1,871.50"
"Jun 09, 2022","1,846.10","1,850.10","1,837.90","1,848.80"
"Jun 08, 2022","1,844.80","1,855.00","1,844.40","1,851.90"
"Jun 07, 2022","1,836.90","1,851.60","1,835.00","1,847.50"
"Jun 06, 2022","1,849.00","1,854.10","1,839.20","1,839.20"
"Jun 03, 2022","1,867.60","1,871.80","1,845.40","1,845.40"
"Jun 02, 2022","1,845.40","1,868.70","1,842.10","1,866.50"
"Jun 01, 2022","1,831.00","1,847.90","1,825.30","1,843.30"
"May 31, 2022","1,850.30","1,862.10","1,832.80","1,842.70"
"May 27, 2022","1,848.30","1,860.70","1,845.90","1,851.30"
"May 26, 2022","1,840.40","1,847.40","1,840.40","1,847.40"
"May 25, 2022","1,846.20","1,846.20","1,846.20","1,846.20"
"May 24, 2022","1,852.50","1,867.00","1,852.50","1,865.10"
"May 23, 2022","1,846.30","1,863.00","1,845.80","1,847.80"
"May 20, 2022","1,839.10","1,841.80","1,836.30","1,841.80"
"May 19, 2022","1,810.90","1,841.20","1,810.70","1,841.20"
"May 18, 2022","1,815.00","1,819.70","1,805.00","1,815.90"
"May 17, 2022","1,824.90","1,828.60","1,816.70","1,818.20"
"May 16, 2022","1,790.50","1,813.50","1,787.00","1,813.50"
"May 13, 2022","1,825.00","1,825.00","1,807.40","1,807.40"
"May 12, 2022","1,849.80","1,851.90","1,822.20","1,823.80"
"May 11, 2022","1,841.50","1,852.60","1,841.00","1,852.60"
"May 10, 2022","1,839.90","1,839.90","1,839.90","1,839.90"
"May 09, 2022","1,866.60","1,867.50","1,854.00","1,857.10"
"May 06, 2022","1,874.70","1,890.30","1,871.50","1,881.20"
"May 05, 2022","1,897.00","1,904.30","1,874.00","1,874.00"
"May 04, 2022","1,867.00","1,867.00","1,867.00","1,867.00"
"May 03, 2022","1,868.80","1,868.80","1,868.80","1,868.80"
"May 02, 2022","1,896.70","1,896.80","1,853.00","1,861.80"
"Apr 29, 2022","1,902.70","1,918.20","1,902.40","1,909.30"
"Apr 28, 2022","1,883.80","1,893.00","1,872.90","1,888.70"
"Apr 27, 2022","1,897.80","1,900.60","1,882.20","1,885.90"
"Apr 26, 2022","1,900.50","1,909.10","1,894.00","1,901.40"
"Apr 25, 2022","1,925.00","1,925.00","1,889.30","1,893.20"
"Apr 22, 2022","1,949.60","1,950.40","1,930.20","1,931.00"
"Apr 21, 2022","1,942.50","1,944.90","1,942.50","1,944.90"
"Apr 20, 2022","1,945.50","1,953.60","1,945.50","1,952.30"
"Apr 19, 2022","1,973.80","1,978.30","1,945.70","1,955.70"
"Apr 18, 2022","1,973.40","1,997.10","1,972.80","1,982.90"
"Apr 14, 2022","1,977.20","1,978.70","1,963.00","1,970.90"
"Apr 13, 2022","1,969.50","1,981.00","1,969.50","1,981.00"
"Apr 12, 2022","1,952.50","1,977.10","1,950.60","1,972.10"
"Apr 11, 2022","1,946.60","1,968.40","1,941.80","1,944.30"
